price,postcode,total_square,rooms,floor,city,district,street_house
51323800,123423.0,113.8,3.0,11.0,Москва,Хорошёво-Мнёвники район,жилой комплекс Остров_6
8818850,108814.0,33.2,1.0,13.0,Москва,Южное Бутово район,Южные Сады жк улица_2
50763731,123060.0,97.89,3.0,13.0,Москва,Щукино район,улица Маршала Рыбалко_2
7800000,140016.0,42.0,2.0,5.0,Люберцы,unknown,Камова_5
13293600,123060.0,38.0,1.0,24.0,Москва,Щукино район,улица Берзарина_32
19223780,unknown,82.0,4.0,2.0,Москва,Сосенское поселение,ЖК Прокшино_6
13880000,143441.0,72.0,3.0,17.0,unknown,unknown,70-летия Победы_2
6500000,108815.0,40.1,1.0,3.0,unknown,Филимонковское поселение,Жемчужная_1
22760490,111033.0,57.9,2.0,10.0,Москва,Лефортово район,Золоторожский Вал улица_29
42300000,121374.0,137.0,4.0,7.0,Москва,Можайский район,Можайское шоссе_2
24000000,121165.0,63.3,2.0,7.0,Москва,Дорогомилово район,Кутузовский проспект_31
5000000,143930.0,24.8,2.0,5.0,Балашиха,unknown,Школьная_9
28500000,125319.0,90.0,3.0,5.0,Москва,Аэропорт район,8 Марта 4-я улица_5
15865200,117420.0,45.0,1.0,24.0,Москва,Черёмушки район,Намёткина_10
15221090,115114.0,26.0,1.0,12.0,Москва,Замоскворечье район,Летниковская_4
27500000,127018.0,78.4,3.0,10.0,Москва,Марьина Роща район,Складочная улица_8
17696723,127287.0,40.2,1.0,29.0,Москва,Савёловский район,Башиловская_29
69950000,121099.0,107.0,3.0,3.0,Москва,Арбат район,Малый Каковинский переулок_3
7423281,141032.0,56.7,2.0,4.0,Мытищи,unknown,ЖК Императорские Мытищи_3
54894360,123308.0,114.0,4.0,32.0,Москва,Хорошёво-Мнёвники район,Шеногина_2
43400000,123007.0,63.2,2.0,23.0,Москва,Хорошёвский район,Хорошёвское шоссе_25
16000000,141410.0,78.3,3.0,19.0,Химки,unknown,Родионова_5
13100000,105122.0,45.0,1.0,3.0,Москва,Северное Измайлово район,Щёлковское шоссе_18
12500000,141407.0,67.0,2.0,2.0,Химки,unknown,Молодёжная_78
9890000,141033.0,62.0,3.0,2.0,unknown,unknown,Ильинского_6
9900000,108814.0,39.3,1.0,8.0,unknown,Сосенское поселение,посёлок Коммунарка_7
11800000,108850.0,54.0,2.0,3.0,Москва,Внуковское поселение,Лётчика Ульянина_7
6282660,143909.0,51.43,2.0,9.0,Балашиха,unknown,Трубецкая_10
45426750,123423.0,92.5,3.0,16.0,Москва,Хорошёво-Мнёвники район,Нижние Мнёвники_2
7800000,111674.0,36.8,1.0,4.0,Москва,Некрасовка район,Вольская 2-я_3
5273636,unknown,26.08,1.0,16.0,Люберцы,unknown,3-й квартал_66
16210350,unknown,74.0,3.0,12.0,Москва,Сосенское поселение,ЖК Прокшино_6
99000000,107031.0,125.0,4.0,2.0,Москва,Мещанский район,Варсонофьевский переулок_8
7100000,141421.0,35.0,1.0,4.0,Химки,unknown,Железнодорожная_33
43900000,125167.0,91.0,2.0,6.0,Москва,Аэропорт район,Ленинградский проспект_36
100000000,123100.0,150.0,2.0,8.0,Москва,Пресненский район,Мантулинская_9
35680000,117393.0,85.0,3.0,17.0,Москва,Ломоносовский район,Академика Пилюгина_8
62373360,123290.0,115.08,4.0,18.0,Москва,Пресненский район,Шмитовский проезд_39
9375950,140053.0,60.49,2.0,13.0,Котельники,unknown,микрорайон Новые Котельники_10
21010000,127427.0,44.96,1.0,9.0,Москва,Марфино район,улица Академика Королёва_21
23944707,115280.0,61.9,2.0,10.0,Москва,Даниловский район,Автозаводская_23
27081480,125362.0,102.0,3.0,23.0,Москва,Покровское-Стрешнево район,Строительный проезд_9
23349600,123060.0,75.2,3.0,16.0,Москва,Щукино район,улица Берзарина_30
4700000,143430.0,23.7,1.0,8.0,unknown,unknown,Покровская_6
12700000,141501.0,64.5,2.0,24.0,Химки,unknown,Молодёжная_74
35988969,119136.0,61.1,3.0,7.0,Москва,Раменки район,Сетуньский 1-й проезд_6
8700000,111677.0,38.8,1.0,15.0,Москва,Некрасовка район,проспект Защитников Москвы_5
11350000,115569.0,51.4,2.0,1.0,Москва,Орехово-Борисово Северное район,Маршала Захарова_17
14500000,117418.0,38.0,1.0,2.0,Москва,Черёмушки район,улица Новочерёмушкинская_50
15500000,117485.0,60.0,3.0,1.0,Москва,Коньково район,Профсоюзная_98
13972860,129337.0,39.6,1.0,3.0,Москва,Ярославский район,улица Красная Сосна_3
7500000,143441.0,28.5,2.0,5.0,unknown,unknown,Просторная улица_4
11465454,107143.0,39.0,1.0,3.0,Москва,Метрогородок район,Тагильская_4
42459692,129594.0,112.09,4.0,47.0,Москва,Марьина Роща район,Марьиной Рощи 4-я_12
12500000,142718.0,84.9,3.0,18.0,unknown,unknown,Южный бульвар_4
60000000,119192.0,84.4,3.0,50.0,Москва,Раменки район,Мичуринский проспект_56
14000000,127543.0,52.0,2.0,11.0,Москва,Бибирево район,Корнейчука_36
14079450,unknown,75.9,3.0,2.0,Москва,Десёновское поселение,Чароитовая_1
13350000,117042.0,55.0,2.0,8.0,Москва,Южное Бутово район,аллея Витте_2
11500000,127434.0,34.6,1.0,1.0,Москва,Тимирязевский район,Красностуденческий проезд_13
7350000,141732.0,37.9,1.0,14.0,Лобня,unknown,Физкультурная_12
50916636,105064.0,99.78,3.0,7.0,Москва,Басманный район,улица Казакова_7
15500000,109518.0,64.8,3.0,4.0,Москва,Текстильщики район,улица Саратовская_7
10798949,141402.0,58.0,2.0,7.0,Химки,unknown,Rafinad жк_1
16000000,105484.0,58.3,2.0,13.0,Москва,Восточное Измайлово район,15-я Парковая улица_28
8750000,115404.0,40.2,1.0,15.0,Москва,Бирюлёво Восточное район,6-я Радиальная улица_7
12500000,117405.0,34.0,1.0,12.0,Москва,Чертаново Южное район,Варшавское шоссе_141
75000000,119421.0,156.9,3.0,19.0,Москва,Обручевский район,Эльдара Рязанова_4
5655778,140016.0,21.64,1.0,8.0,Люберцы,unknown,3-й квартал_61
20000000,119285.0,62.8,3.0,1.0,Москва,Раменки район,Пырьева_16
5300000,143441.0,27.5,2.0,13.0,unknown,unknown,Просторная улица_9
7950000,109382.0,21.5,1.0,19.0,Москва,Люблино район,Люблинская_78
59000000,123308.0,143.0,4.0,18.0,Москва,Хорошёво-Мнёвники район,Демьяна Бедного_4
12500000,119421.0,38.5,1.0,4.0,Москва,Обручевский район,Обручева_28
26168736,121087.0,102.0,3.0,7.0,Москва,Филёвский парк район,улица Барклая_6
19000000,125222.0,74.0,3.0,6.0,Москва,Митино район,улица Генерала Белобородова_14
31319231,121170.0,59.86,2.0,6.0,Москва,Дорогомилово район,Поклонная_7
7119337,unknown,33.49,2.0,7.0,Люберцы,unknown,3-й квартал_66
18504140,119421.0,36.7,1.0,12.0,Москва,Обручевский район,Академика Волгина_1
87686575,105120.0,126.94,3.0,19.0,Москва,Басманный район,Земляной Вал улица_37
9500000,109428.0,35.0,1.0,10.0,Москва,Рязанский район,улица Маевок_1
7400000,140055.0,33.0,1.0,7.0,Котельники,unknown,2-й Покровский проезд_12
60000000,127427.0,109.0,4.0,16.0,Москва,Марфино район,улица Академика Королёва_21
16900000,108811.0,85.0,3.0,15.0,Московский,Московский поселение,3-й микрорайон_6
17008320,unknown,82.0,4.0,2.0,Москва,Сосенское поселение,ЖК Прокшино_8
14900000,105264.0,51.7,2.0,3.0,Москва,Измайлово район,10-я Парковая улица_17
29450000,115035.0,75.3,3.0,9.0,Москва,Замоскворечье район,Космодамианская набережная_46
25500000,125212.0,64.7,3.0,31.0,Москва,Войковский район,Головинское шоссе_10
6125115,141206.0,43.51,2.0,6.0,Пушкино,unknown,Школьная улица_28
7331283,108814.0,24.1,1.0,20.0,Москва,Южное Бутово район,Южные Сады жк улица_1
80000000,107031.0,185.0,5.0,4.0,Москва,Тверской район,улица Большая Дмитровка_20
19611326,125371.0,63.0,2.0,12.0,Москва,Покровское-Стрешнево район,шоссе Волоколамское_95
4500000,142029.0,27.5,1.0,12.0,unknown,unknown,Творчества_7
150549000,105120.0,152.0,4.0,21.0,Москва,Басманный район,Земляной Вал улица_37
8550000,140055.0,43.4,1.0,5.0,Котельники,unknown,Строителей_2
8000000,140060.0,40.0,1.0,11.0,unknown,unknown,улица Академика Северина_5
18000000,125464.0,75.8,3.0,5.0,Москва,Митино район,Пятницкое шоссе_12
13990000,117216.0,53.9,2.0,9.0,Москва,Северное Бутово район,улица Грина_1
20190000,117393.0,63.7,3.0,10.0,Москва,Ломоносовский район,Гарибальди_10
24000000,105082.0,84.6,4.0,4.0,Москва,Басманный район,Большая Почтовая_18
